cordon,zone_ext,direction,flux_type,charge,classe_distance,nb_pl_jour,distance_km,dep_ext,reg_ext,mz_ext,com_ext
macon,3965,sortant,I,C,D2,0.03,115.7,39.0,1.0,,39187.0
macon,3965,sortant,I,V,D2,0.03,115.7,39.0,1.0,,39187.0
macon,3968,entrant,I,C,D2,0.09,159.4,25.0,1.0,,25056.0
macon,3968,entrant,I,V,D2,0.06,159.4,25.0,1.0,,25056.0
macon,3968,sortant,I,C,D2,0.15,158.1,25.0,1.0,,25056.0
macon,3968,sortant,I,V,D2,0.05,158.1,25.0,1.0,,25056.0
macon,3978,entrant,I,C,D2,0.03,134.3,21.0,1.0,,21278.0
macon,3978,entrant,I,V,D2,0.01,134.3,21.0,1.0,,21278.0
macon,3978,sortant,I,C,D2,0.03,121.2,21.0,1.0,,21278.0
macon,3978,sortant,I,V,D2,0.03,121.2,21.0,1.0,,21278.0
macon,3994,entrant,I,C,D2,0.15,172.5,70.0,1.0,,70550.0
macon,3994,entrant,I,C,D3,0.15,212.2,70.0,1.0,,70550.0
macon,3994,entrant,I,V,D2,0.1,172.5,70.0,1.0,,70550.0
macon,3994,entrant,I,V,D3,0.02,212.2,70.0,1.0,,70550.0
macon,3994,sortant,I,C,D2,0.23,164.3,70.0,1.0,,70550.0
macon,3994,sortant,I,C,D3,0.08,204.0,70.0,1.0,,70550.0
macon,3994,sortant,I,V,D2,0.13,164.3,70.0,1.0,,70550.0
macon,3994,sortant,I,V,D3,0.01,204.0,70.0,1.0,,70550.0
macon,4021,entrant,I,V,D2,0.06,112.0,71.0,1.0,,71047.0
macon,4023,entrant,I,C,D2,0.07,114.9,21.0,1.0,,21103.0
macon,4023,entrant,I,V,D2,0.03,114.9,21.0,1.0,,21103.0
macon,4023,sortant,I,C,D2,0.08,120.8,21.0,1.0,,21103.0
macon,4023,sortant,I,V,D2,0.05,120.8,21.0,1.0,,21103.0
macon,4025,entrant,I,C,D3,0.13,244.1,89.0,1.0,,89384.0
macon,4025,entrant,I,V,D3,0.01,244.1,89.0,1.0,,89384.0
macon,4027,sortant,I,C,D2,0.03,104.0,21.0,1.0,,21390.0
macon,4027,sortant,I,V,D2,0.01,104.0,21.0,1.0,,21390.0
macon,4030,entrant,I,C,D2,0.04,133.3,21.0,1.0,,21226.0
macon,4030,entrant,I,V,D2,0.02,133.3,21.0,1.0,,21226.0
macon,4037,entrant,I,C,D2,0.18,125.9,21.0,1.0,,21231.0
macon,4037,entrant,I,V,D2,0.06,125.9,21.0,1.0,,21231.0
macon,4037,sortant,I,C,D2,0.2,129.4,21.0,1.0,,21231.0
macon,4037,sortant,I,V,D2,0.09,140.8,21.0,1.0,,21231.0
macon,4038,entrant,I,V,D2,0.0,105.4,71.0,1.0,,71230.0
macon,4051,entrant,I,C,D2,1.19,102.8,39.0,1.0,,39177.0
macon,4051,entrant,I,V,D2,0.76,102.8,39.0,1.0,,39177.0
macon,4051,sortant,I,C,D2,0.02,102.7,39.0,1.0,,39177.0
macon,4051,sortant,I,V,D2,0.02,102.7,39.0,1.0,,39177.0
macon,4056,entrant,I,C,D3,0.06,210.0,25.0,1.0,,25578.0
macon,4056,entrant,I,V,D3,0.03,210.0,25.0,1.0,,25578.0
macon,4059,sortant,I,C,D3,0.14,238.5,90.0,1.0,,90001.0
macon,4074,entrant,I,C,D2,0.18,123.1,21.0,1.0,,21515.0
macon,4074,entrant,I,V,D2,0.09,123.1,21.0,1.0,,21515.0
macon,4074,sortant,I,C,D2,0.01,132.2,21.0,1.0,,21515.0
macon,4074,sortant,I,V,D2,0.0,132.2,21.0,1.0,,21515.0
macon,4078,entrant,I,C,D2,0.02,142.4,21.0,1.0,,21154.0
macon,4078,entrant,I,V,D2,0.01,142.4,21.0,1.0,,21154.0
macon,4085,entrant,I,C,D2,1.6,110.2,71.0,1.0,,71368.0
macon,4085,entrant,I,V,D2,1.32,110.2,71.0,1.0,,71368.0
macon,4085,sortant,I,C,D2,1.6,110.2,71.0,1.0,,71368.0
macon,4085,sortant,I,V,D2,1.32,110.2,71.0,1.0,,71368.0
macon,4087,entrant,I,C,D3,0.03,226.3,90.0,1.0,,90032.0
macon,4087,entrant,I,V,D3,0.0,226.3,90.0,1.0,,90032.0
macon,4089,sortant,I,C,D2,0.01,185.8,58.0,1.0,,58086.0
macon,4089,sortant,I,V,D2,0.01,185.8,58.0,1.0,,58086.0
macon,4092,entrant,I,C,D2,0.14,127.1,21.0,1.0,,21231.0
macon,4092,entrant,I,V,D2,0.05,127.1,21.0,1.0,,21231.0
macon,4092,sortant,I,C,D2,0.13,132.0,21.0,1.0,,21231.0
macon,4092,sortant,I,V,D2,0.06,140.9,21.0,1.0,,21231.0
macon,4094,entrant,I,C,D2,0.54,175.0,70.0,1.0,,70198.0
macon,4094,entrant,I,V,D2,0.58,175.0,70.0,1.0,,70198.0
macon,4094,sortant,I,C,D2,0.08,122.8,70.0,1.0,,70198.0
macon,4094,sortant,I,V,D2,0.02,122.8,70.0,1.0,,70198.0
macon,4095,sortant,I,C,D3,0.52,309.8,89.0,1.0,,89309.0
macon,4095,sortant,I,V,D3,0.08,309.8,89.0,1.0,,89309.0
macon,4101,sortant,I,C,D2,0.04,135.0,25.0,1.0,,25490.0
macon,4101,sortant,I,V,D2,0.01,135.0,25.0,1.0,,25490.0
macon,4105,entrant,I,C,D2,0.03,139.6,89.0,1.0,,89159.0
macon,4105,entrant,I,V,D2,0.01,139.6,89.0,1.0,,89159.0
macon,4105,sortant,I,C,D2,0.06,154.8,89.0,1.0,,89159.0
macon,4105,sortant,I,V,D2,0.04,154.8,89.0,1.0,,89159.0
macon,4113,entrant,I,C,D3,0.0,228.7,25.0,1.0,,25632.0
macon,4113,entrant,I,V,D3,0.0,228.7,25.0,1.0,,25632.0
macon,4113,sortant,I,C,D2,0.0,185.8,25.0,1.0,,25632.0
macon,4113,sortant,I,C,D3,0.0,228.7,25.0,1.0,,25632.0
macon,4113,sortant,I,V,D2,0.0,185.8,25.0,1.0,,25632.0
macon,4113,sortant,I,V,D3,0.0,228.7,25.0,1.0,,25632.0
macon,4119,sortant,I,C,D3,0.49,216.7,89.0,1.0,,89438.0
macon,4119,sortant,I,V,D3,0.35,216.7,89.0,1.0,,89438.0
macon,4126,entrant,I,C,D2,0.25,125.2,21.0,1.0,,21231.0
macon,4126,entrant,I,V,D2,0.09,125.2,21.0,1.0,,21231.0
macon,4126,sortant,I,C,D2,0.26,129.2,21.0,1.0,,21231.0
macon,4126,sortant,I,V,D2,0.14,138.4,21.0,1.0,,21231.0
macon,4137,entrant,I,C,D2,0.01,189.2,25.0,1.0,,25367.0
macon,4137,entrant,I,V,D2,0.01,189.2,25.0,1.0,,25367.0
macon,4143,entrant,I,C,D2,0.15,127.1,21.0,1.0,,21231.0
macon,4143,entrant,I,V,D2,0.05,127.1,21.0,1.0,,21231.0
macon,4143,sortant,I,C,D2,0.19,129.9,21.0,1.0,,21231.0
macon,4143,sortant,I,V,D2,0.1,138.7,21.0,1.0,,21231.0
macon,4148,entrant,I,C,D2,0.05,110.6,21.0,1.0,,21579.0
macon,4148,entrant,I,V,D2,0.03,110.6,21.0,1.0,,21579.0
macon,4157,entrant,I,C,D2,0.46,124.4,21.0,1.0,,21292.0
macon,4157,entrant,I,V,D2,0.24,124.4,21.0,1.0,,21292.0
macon,4157,sortant,I,C,D2,0.01,147.7,21.0,1.0,,21292.0
macon,4157,sortant,I,V,D2,0.0,147.7,21.0,1.0,,21292.0
macon,4161,sortant,I,C,D3,0.0,256.6,25.0,1.0,,25388.0
macon,4161,sortant,I,V,D3,0.0,256.6,25.0,1.0,,25388.0
macon,4166,entrant,I,C,D2,0.16,113.3,39.0,1.0,,39500.0
macon,4166,entrant,I,V,D2,0.16,113.3,39.0,1.0,,39500.0
macon,4166,sortant,I,C,D2,0.07,101.1,39.0,1.0,,39500.0
macon,4166,sortant,I,V,D2,0.07,101.1,39.0,1.0,,39500.0
macon,4172,entrant,I,C,D3,0.0,204.4,90.0,1.0,,90010.0
macon,4172,entrant,I,V,D3,0.0,204.4,90.0,1.0,,90010.0
macon,4172,sortant,I,C,D3,0.0,202.5,90.0,1.0,,90010.0
macon,4172,sortant,I,V,D3,0.0,202.5,90.0,1.0,,90010.0
macon,4175,entrant,I,C,D3,0.01,206.4,89.0,1.0,,89086.0
macon,4175,entrant,I,V,D3,0.0,206.4,89.0,1.0,,89086.0
macon,4175,sortant,I,C,D3,0.0,249.4,89.0,1.0,,89086.0
macon,4175,sortant,I,V,D3,0.0,249.4,89.0,1.0,,89086.0
macon,4179,entrant,I,C,D2,0.69,110.8,21.0,1.0,,21295.0
macon,4179,entrant,I,V,D2,0.35,110.8,21.0,1.0,,21295.0
macon,4179,sortant,I,C,D2,0.47,113.0,21.0,1.0,,21295.0
macon,4179,sortant,I,V,D2,0.52,113.0,21.0,1.0,,21295.0
macon,4181,sortant,I,C,D2,0.02,122.6,21.0,1.0,,21265.0
macon,4181,sortant,I,V,D2,0.01,122.6,21.0,1.0,,21265.0
macon,4184,entrant,I,C,D3,0.16,218.0,70.0,1.0,,70285.0
macon,4184,entrant,I,V,D3,0.02,218.0,70.0,1.0,,70285.0
macon,4185,entrant,I,C,D2,0.0,165.6,21.0,1.0,,21183.0
macon,4185,entrant,I,V,D2,0.0,165.6,21.0,1.0,,21183.0
macon,4186,entrant,I,C,D2,0.01,181.6,89.0,1.0,,89441.0
macon,4186,entrant,I,V,D2,0.0,181.6,89.0,1.0,,89441.0
macon,4191,entrant,I,C,D3,0.01,245.8,70.0,1.0,,70245.0
macon,4191,entrant,I,V,D3,0.0,245.8,70.0,1.0,,70245.0
macon,4193,entrant,I,C,D2,1.24,104.5,,,,
macon,4193,entrant,I,V,D2,1.45,104.5,,,,
macon,4193,sortant,I,C,D2,0.76,103.9,,,,
macon,4193,sortant,I,V,D2,1.24,104.6,,,,
macon,4194,entrant,I,C,D2,8.34,113.7,,,,
macon,4194,entrant,I,V,D2,9.34,113.7,,,,
macon,4194,sortant,I,C,D2,8.6,108.6,,,,
macon,4194,sortant,I,V,D2,10.46,112.8,,,,
macon,4195,entrant,I,C,D2,1.33,111.3,,,,
macon,4195,entrant,I,V,D2,0.82,111.3,,,,
macon,4195,sortant,I,C,D2,1.48,107.4,,,,
macon,4195,sortant,I,V,D2,1.21,109.6,,,,
macon,4196,entrant,I,C,D3,0.57,357.6,,,,
macon,4196,entrant,I,V,D3,0.14,357.6,,,,
macon,4196,sortant,I,C,D3,1.34,359.2,,,,
macon,4196,sortant,I,V,D3,0.21,359.2,,,,
macon,4197,entrant,I,C,D2,0.0,199.8,,,,
macon,4197,entrant,I,C,D3,2.7,206.2,,,,
macon,4197,entrant,I,V,D2,0.0,199.8,,,,
macon,4197,entrant,I,V,D3,1.14,206.2,,,,
macon,4197,sortant,I,C,D2,0.41,151.4,,,,
macon,4197,sortant,I,C,D3,3.12,205.4,,,,
macon,4197,sortant,I,V,D2,0.22,151.4,,,,
macon,4197,sortant,I,V,D3,0.93,205.4,,,,
macon,4199,entrant,I,C,D3,0.6,353.6,,,,
macon,4199,entrant,I,V,D3,0.0,369.3,,,,
macon,4199,sortant,I,C,D3,0.32,352.7,,,,
macon,4199,sortant,I,V,D3,0.0,366.2,,,,
macon,4200,entrant,I,C,D3,0.16,259.4,,,,
macon,4200,entrant,I,V,D3,0.01,259.4,,,,
macon,4200,sortant,I,C,D3,1.66,277.1,,,,
macon,4200,sortant,I,V,D3,0.0,268.3,,,,
macon,4203,entrant,I,C,D2,2.9,193.1,,,,
macon,4203,entrant,I,C,D3,4.6,215.9,,,,
macon,4203,entrant,I,V,D2,3.44,193.1,,,,
macon,4203,entrant,I,V,D3,0.89,215.9,,,,
macon,4203,sortant,I,C,D2,7.22,195.7,,,,
macon,4203,sortant,I,C,D3,3.55,213.7,,,,
macon,4203,sortant,I,V,D2,1.58,195.7,,,,
macon,4203,sortant,I,V,D3,0.72,213.7,,,,
macon,4205,entrant,I,C,D2,0.0,198.3,,,,
macon,4205,entrant,I,C,D3,3.2,248.7,,,,
macon,4205,entrant,I,V,D2,0.0,198.3,,,,
macon,4205,entrant,I,V,D3,2.02,248.7,,,,
macon,4205,sortant,I,C,D3,0.97,223.3,,,,
macon,4205,sortant,I,V,D3,0.75,245.9,,,,
macon,4206,entrant,I,C,D3,0.93,360.7,,,,
macon,4206,entrant,I,C,D4,0.34,419.8,,,,
macon,4206,entrant,I,V,D3,0.03,389.5,,,,
macon,4206,entrant,I,V,D4,0.01,419.8,,,,
macon,4206,sortant,I,C,D3,1.76,385.4,,,,
macon,4206,sortant,I,C,D4,0.5,415.6,,,,
macon,4206,sortant,I,V,D3,0.07,388.4,,,,
macon,4206,sortant,I,V,D4,0.05,415.6,,,,
macon,4207,entrant,I,C,D2,0.02,197.7,,,,
macon,4207,entrant,I,C,D3,0.5,232.0,,,,
macon,4207,entrant,I,V,D2,0.01,197.7,,,,
macon,4207,entrant,I,V,D3,0.39,232.0,,,,
macon,4207,sortant,I,C,D3,1.26,230.6,,,,
macon,4207,sortant,I,V,D3,0.27,230.6,,,,
macon,4208,entrant,I,C,D3,1.95,322.8,,,,
macon,4208,entrant,I,V,D3,0.0,305.1,,,,
macon,4208,sortant,I,C,D3,0.01,355.9,,,,
macon,4208,sortant,I,V,D3,0.0,355.9,,,,
macon,4211,entrant,I,C,D3,1.58,366.9,,,,
macon,4211,entrant,I,C,D4,0.24,413.2,,,,
macon,4211,entrant,I,V,D3,0.01,380.3,,,,
macon,4211,entrant,I,V,D4,0.01,413.2,,,,
macon,4211,sortant,I,C,D3,1.39,365.1,,,,
macon,4211,sortant,I,C,D4,0.12,407.9,,,,
macon,4211,sortant,I,V,D3,0.0,394.2,,,,
macon,4211,sortant,I,V,D4,0.01,407.9,,,,
macon,4213,entrant,I,C,D3,0.17,295.8,,,,
macon,4213,entrant,I,V,D3,0.02,295.8,,,,
macon,4213,sortant,I,C,D3,0.59,309.6,,,,
macon,4213,sortant,I,V,D3,0.05,309.6,,,,
macon,4214,entrant,I,C,D3,2.52,348.8,,,,
macon,4214,entrant,I,V,D3,0.03,372.8,,,,
macon,4214,sortant,I,C,D3,2.12,344.7,,,,
macon,4214,sortant,I,V,D3,0.14,364.7,,,,
macon,4215,entrant,I,C,D2,150.71,118.6,,,,
macon,4215,entrant,I,V,D2,103.94,118.6,,,,
macon,4215,sortant,I,C,D2,97.7,114.3,,,,
macon,4215,sortant,I,V,D2,103.51,118.1,,,,
macon,4218,entrant,I,C,D3,1.58,371.6,,,,
macon,4218,entrant,I,C,D4,0.35,411.8,,,,
macon,4218,entrant,I,V,D3,0.2,371.6,,,,
macon,4218,entrant,I,V,D4,0.02,411.8,,,,
macon,4218,sortant,I,C,D3,3.1,371.6,,,,
macon,4218,sortant,I,C,D4,1.01,408.9,,,,
macon,4218,sortant,I,V,D3,0.29,371.6,,,,
macon,4218,sortant,I,V,D4,0.16,408.9,,,,
macon,4219,entrant,I,C,D3,1.65,305.5,,,,
macon,4219,entrant,I,V,D3,0.29,305.5,,,,
macon,4219,sortant,I,C,D3,1.56,305.5,,,,
macon,4219,sortant,I,V,D3,0.12,305.2,,,,
macon,4220,entrant,I,C,D3,0.46,315.1,,,,
macon,4220,entrant,I,V,D3,0.09,315.1,,,,
macon,4220,sortant,I,C,D3,0.51,312.2,,,,
macon,4220,sortant,I,V,D3,0.08,312.2,,,,
macon,4221,entrant,I,C,D3,0.0,247.8,,,,
macon,4221,entrant,I,V,D3,0.0,247.8,,,,
macon,4221,sortant,I,C,D3,0.0,203.4,,,,
macon,4221,sortant,I,V,D3,0.0,203.4,,,,
macon,4222,entrant,I,C,D3,2.42,352.4,,,,
macon,4222,entrant,I,V,D3,0.42,352.4,,,,
macon,4222,sortant,I,C,D3,3.26,349.9,,,,
macon,4222,sortant,I,V,D3,0.27,349.7,,,,
macon,4225,entrant,I,C,D3,1.33,328.2,,,,
macon,4225,entrant,I,V,D3,0.03,345.8,,,,
macon,4225,sortant,I,C,D3,3.38,330.7,,,,
macon,4225,sortant,I,V,D3,0.33,330.7,,,,
macon,4226,entrant,I,C,D3,0.69,388.9,,,,
macon,4226,entrant,I,C,D4,1.35,406.5,,,,
macon,4226,entrant,I,V,D3,0.01,388.6,,,,
macon,4226,entrant,I,V,D4,0.07,406.5,,,,
macon,4226,sortant,I,C,D3,0.07,384.8,,,,
macon,4226,sortant,I,V,D3,0.02,384.8,,,,
macon,4227,entrant,I,C,D3,0.71,271.9,,,,
macon,4227,entrant,I,V,D3,0.13,271.9,,,,
macon,4227,sortant,I,C,D3,1.0,296.3,,,,
macon,4227,sortant,I,V,D3,0.09,296.3,,,,
macon,4228,entrant,I,C,D2,0.06,167.5,,,,
macon,4228,entrant,I,V,D2,0.07,167.5,,,,
macon,4229,entrant,I,C,D3,0.04,270.8,,,,
macon,4229,entrant,I,V,D3,0.0,303.4,,,,
macon,4229,sortant,I,C,D3,0.78,311.0,,,,
macon,4229,sortant,I,V,D3,0.19,311.0,,,,
macon,4230,entrant,I,C,D3,0.55,364.8,,,,
macon,4230,entrant,I,V,D3,0.1,364.8,,,,
macon,4230,sortant,I,C,D3,0.27,382.2,,,,
macon,4230,sortant,I,C,D4,0.39,415.3,,,,
macon,4230,sortant,I,V,D3,0.01,369.4,,,,
macon,4230,sortant,I,V,D4,0.0,403.3,,,,
macon,4231,entrant,I,C,D3,7.88,338.5,,,,
macon,4231,entrant,I,V,D3,0.72,338.5,,,,
macon,4231,sortant,I,C,D3,4.79,337.4,,,,
macon,4231,sortant,I,V,D3,0.48,337.4,,,,
macon,4232,entrant,I,C,D2,3.59,138.0,,,,
macon,4232,entrant,I,V,D2,2.78,138.0,,,,
macon,4232,sortant,I,C,D2,1.51,136.0,,,,
macon,4232,sortant,I,V,D2,3.68,136.3,,,,
macon,4233,entrant,I,C,D2,6.56,188.5,,,,
macon,4233,entrant,I,C,D3,1.12,216.1,,,,
macon,4233,entrant,I,V,D2,5.86,188.5,,,,
macon,4233,entrant,I,V,D3,1.17,216.1,,,,
macon,4233,sortant,I,C,D2,5.94,168.4,,,,
macon,4233,sortant,I,C,D3,0.25,218.9,,,,
macon,4233,sortant,I,V,D2,3.87,189.0,,,,
macon,4233,sortant,I,V,D3,0.26,211.5,,,,
macon,4236,entrant,I,C,D3,0.53,376.2,,,,
macon,4236,sortant,I,C,D3,0.33,373.1,,,,
macon,4236,sortant,I,V,D3,0.11,373.1,,,,
macon,4239,entrant,I,C,D2,6.88,182.0,,,,
macon,4239,entrant,I,C,D3,0.41,225.0,,,,
macon,4239,entrant,I,V,D2,5.82,182.0,,,,
macon,4239,entrant,I,V,D3,0.37,225.0,,,,
macon,4239,sortant,I,C,D2,10.3,168.9,,,,
macon,4239,sortant,I,C,D3,0.13,222.2,,,,
macon,4239,sortant,I,V,D2,6.4,183.8,,,,
macon,4239,sortant,I,V,D3,0.06,222.8,,,,
macon,4240,entrant,I,C,D2,16.22,126.2,,,,
macon,4240,entrant,I,V,D2,14.5,126.2,,,,
macon,4240,sortant,I,C,D2,2.35,126.5,,,,
macon,4240,sortant,I,V,D2,5.31,125.2,,,,
macon,4241,sortant,I,C,D2,0.01,195.8,,,,
macon,4241,sortant,I,V,D2,0.0,195.8,,,,
macon,4243,entrant,I,C,D2,0.01,190.0,,,,
macon,4243,entrant,I,C,D3,0.66,222.2,,,,
macon,4243,entrant,I,V,D2,0.0,190.0,,,,
macon,4243,entrant,I,V,D3,0.74,222.2,,,,
macon,4243,sortant,I,C,D2,0.11,188.6,,,,
macon,4243,sortant,I,C,D3,1.38,220.9,,,,
macon,4243,sortant,I,V,D2,0.02,188.6,,,,
macon,4243,sortant,I,V,D3,0.3,220.9,,,,
macon,4244,entrant,I,C,D2,5.37,133.2,,,,
macon,4244,entrant,I,C,D3,0.0,203.3,,,,
macon,4244,entrant,I,V,D2,3.9,133.2,,,,
macon,4244,entrant,I,V,D3,0.0,203.3,,,,
macon,4244,sortant,I,C,D2,5.12,136.7,,,,
macon,4244,sortant,I,C,D3,0.03,202.4,,,,
macon,4244,sortant,I,V,D2,2.96,141.6,,,,
macon,4244,sortant,I,V,D3,0.0,202.4,,,,
macon,4246,entrant,I,C,D3,0.03,364.3,,,,
macon,4246,entrant,I,V,D3,0.0,364.3,,,,
macon,4246,sortant,I,C,D3,0.5,335.1,,,,
macon,4246,sortant,I,V,D3,0.05,335.1,,,,
macon,4247,sortant,I,C,D3,0.01,254.2,,,,
macon,4247,sortant,I,V,D3,0.0,254.2,,,,
macon,4248,sortant,I,C,D2,1.08,196.8,,,,
macon,4248,sortant,I,C,D3,0.84,225.7,,,,
macon,4248,sortant,I,V,D2,0.79,196.8,,,,
macon,4248,sortant,I,V,D3,0.58,233.0,,,,
macon,4249,entrant,I,C,D2,14.38,153.6,,,,
macon,4249,entrant,I,V,D2,7.31,153.6,,,,
macon,4249,sortant,I,C,D2,9.07,137.0,,,,
macon,4249,sortant,I,V,D2,5.42,152.2,,,,
macon,4250,entrant,I,C,D3,1.77,349.8,,,,
macon,4250,entrant,I,V,D3,0.25,349.8,,,,
macon,4250,sortant,I,C,D3,2.82,351.7,,,,
macon,4250,sortant,I,V,D3,0.31,351.7,,,,
macon,4253,entrant,I,C,D3,0.05,349.6,,,,
macon,4253,entrant,I,V,D3,0.01,349.6,,,,
macon,4253,sortant,I,C,D3,0.48,350.1,,,,
macon,4253,sortant,I,V,D3,0.07,350.1,,,,
macon,4254,entrant,I,C,D2,16.27,154.1,,,,
macon,4254,entrant,I,V,D2,12.74,154.1,,,,
macon,4254,sortant,I,C,D2,23.07,147.9,,,,
macon,4254,sortant,I,C,D3,0.43,215.2,,,,
macon,4254,sortant,I,V,D2,9.73,154.6,,,,
macon,4254,sortant,I,V,D3,0.07,215.2,,,,
macon,4255,entrant,I,C,D3,2.63,380.7,,,,
macon,4255,entrant,I,C,D4,1.22,415.0,,,,
macon,4255,entrant,I,V,D3,0.55,382.8,,,,
macon,4255,entrant,I,V,D4,0.21,415.0,,,,
macon,4255,sortant,I,C,D3,1.58,383.7,,,,
macon,4255,sortant,I,C,D4,1.85,412.2,,,,
macon,4255,sortant,I,V,D3,0.25,383.7,,,,
macon,4255,sortant,I,V,D4,0.23,412.2,,,,
macon,4256,entrant,I,C,D3,0.35,344.8,,,,
macon,4256,entrant,I,C,D4,0.0,404.8,,,,
macon,4256,entrant,I,V,D3,0.08,344.8,,,,
macon,4256,entrant,I,V,D4,0.0,404.8,,,,
macon,4256,sortant,I,C,D3,0.03,334.0,,,,
macon,4256,sortant,I,V,D3,0.0,334.0,,,,
macon,4257,entrant,I,C,D2,2.56,117.4,,,,
macon,4257,entrant,I,V,D2,0.08,139.4,,,,
macon,4257,sortant,I,C,D2,1.92,116.1,,,,
macon,4257,sortant,I,V,D2,1.0,116.1,,,,
macon,4258,entrant,I,C,D2,0.43,159.6,,,,
macon,4258,entrant,I,V,D2,0.44,159.6,,,,
macon,4258,sortant,I,C,D2,2.17,156.4,,,,
macon,4258,sortant,I,V,D2,0.49,156.4,,,,
macon,4259,entrant,E,C,D3,0.01,254.4,,,,
macon,4259,entrant,E,V,D3,0.01,256.1,,,,
macon,4259,sortant,E,C,D3,0.02,258.0,,,,
macon,4259,sortant,E,V,D3,0.01,253.4,,,,
macon,4260,entrant,E,C,D3,0.08,284.4,,,,
macon,4260,entrant,E,V,D3,0.12,285.5,,,,
macon,4260,sortant,E,C,D3,0.14,285.0,,,,
macon,4260,sortant,E,V,D3,0.06,284.9,,,,
macon,4261,entrant,E,C,D3,1.25,346.5,,,,
macon,4261,entrant,E,C,D4,0.01,412.0,,,,
macon,4261,entrant,E,V,D3,1.95,347.3,,,,
macon,4261,entrant,E,V,D4,0.03,409.8,,,,
macon,4261,sortant,E,C,D3,2.25,345.7,,,,
macon,4261,sortant,E,C,D4,0.03,411.0,,,,
macon,4261,sortant,E,V,D3,0.99,348.9,,,,
macon,4261,sortant,E,V,D4,0.02,413.4,,,,
macon,4262,entrant,E,C,D3,1.6,373.7,,,,
macon,4262,entrant,E,C,D4,0.32,412.4,,,,
macon,4262,entrant,E,V,D3,2.49,374.1,,,,
macon,4262,entrant,E,V,D4,0.54,413.0,,,,
macon,4262,sortant,E,C,D3,2.94,374.0,,,,
macon,4262,sortant,E,C,D4,0.56,415.5,,,,
macon,4262,sortant,E,V,D3,1.3,374.6,,,,
macon,4262,sortant,E,V,D4,0.24,414.4,,,,
macon,4263,entrant,E,C,D3,0.1,345.6,,,,
macon,4263,entrant,E,C,D4,0.0,409.3,,,,
macon,4263,entrant,E,V,D3,0.16,345.5,,,,
macon,4263,entrant,E,V,D4,0.0,407.1,,,,
macon,4263,sortant,E,C,D3,0.18,344.1,,,,
macon,4263,sortant,E,C,D4,0.0,408.3,,,,
macon,4263,sortant,E,V,D3,0.08,346.2,,,,
macon,4263,sortant,E,V,D4,0.0,410.7,,,,
macon,4264,entrant,E,C,D3,0.1,360.7,,,,
macon,4264,entrant,E,C,D4,0.0,413.9,,,,
macon,4264,entrant,E,V,D3,0.15,360.9,,,,
macon,4264,entrant,E,V,D4,0.0,414.7,,,,
macon,4264,sortant,E,C,D3,0.18,359.6,,,,
macon,4264,sortant,E,C,D4,0.0,415.9,,,,
macon,4264,sortant,E,V,D3,0.08,361.6,,,,
macon,4264,sortant,E,V,D4,0.0,418.3,,,,
macon,4265,entrant,E,C,D2,0.01,176.7,,,,
macon,4265,entrant,E,C,D3,0.0,218.5,,,,
macon,4265,entrant,E,V,D2,0.02,178.7,,,,
macon,4265,entrant,E,V,D3,0.01,219.3,,,,
macon,4265,sortant,E,C,D2,0.03,177.4,,,,
macon,4265,sortant,E,C,D3,0.01,221.9,,,,
macon,4265,sortant,E,V,D2,0.01,176.5,,,,
macon,4265,sortant,E,V,D3,0.0,218.3,,,,
macon,4266,entrant,E,C,D2,0.01,189.8,,,,
macon,4266,entrant,E,C,D3,0.02,224.1,,,,
macon,4266,entrant,E,V,D2,0.02,190.5,,,,
macon,4266,entrant,E,V,D3,0.02,224.6,,,,
macon,4266,sortant,E,C,D2,0.02,190.3,,,,
macon,4266,sortant,E,C,D3,0.03,224.0,,,,
macon,4266,sortant,E,V,D2,0.01,189.8,,,,
macon,4266,sortant,E,V,D3,0.01,223.4,,,,
macon,4267,entrant,E,C,D2,0.01,147.2,,,,
macon,4267,entrant,E,C,D3,0.0,216.4,,,,
macon,4267,entrant,E,V,D2,0.01,146.6,,,,
macon,4267,entrant,E,V,D3,0.0,217.4,,,,
macon,4267,sortant,E,C,D2,0.01,147.2,,,,
macon,4267,sortant,E,C,D3,0.0,214.5,,,,
macon,4267,sortant,E,V,D2,0.01,144.2,,,,
macon,4267,sortant,E,V,D3,0.0,215.1,,,,
macon,4269,entrant,E,C,D3,0.01,319.9,,,,
macon,4269,entrant,E,V,D3,0.02,321.2,,,,
macon,4269,sortant,E,C,D3,0.02,318.1,,,,
macon,4269,sortant,E,V,D3,0.01,318.8,,,,
macon,4270,entrant,E,C,D3,0.0,242.9,,,,
macon,4270,entrant,E,V,D3,0.0,246.6,,,,
macon,4270,sortant,E,C,D3,0.0,250.7,,,,
macon,4270,sortant,E,V,D3,0.0,240.9,,,,
macon,4271,entrant,E,C,D2,0.04,186.7,,,,
macon,4271,entrant,E,C,D3,0.02,220.1,,,,
macon,4271,entrant,E,V,D2,0.06,187.4,,,,
macon,4271,entrant,E,V,D3,0.04,220.5,,,,
macon,4271,sortant,E,C,D2,0.07,187.4,,,,
macon,4271,sortant,E,C,D3,0.05,220.0,,,,
macon,4271,sortant,E,V,D2,0.03,188.0,,,,
macon,4271,sortant,E,V,D3,0.02,221.8,,,,
macon,4272,entrant,E,C,D2,0.01,188.6,,,,
macon,4272,entrant,E,C,D3,0.01,223.6,,,,
